RID,GENERIC_CASE_ID,GENERIC_OFFENDER_ID,CHARGE_NUMBER,SENTENCE_YEAR,RACE,GENDER,AGE_GROUP,OFFENSE,OFFENSE_TYPE,HOMICIDE_TYPE,OFFENSE_SEVERITY_GROUP,SENTENCE_TYPE,SENTENCE_IMPOSED_MONTHS,SENTENCE_SUSPENDED_MONTHS,SENTENCE_TO_SERVE_MONTHS,SENTENCE_PROBATION_MONTHS,VVCA_AMT,FINE_AMT,RESTITUTION_AMT,FINE_SUSPENDED_AMT,GIS_ID,CREATED,EDITED,Normal_Age
22244,8076867,7877449,2,2010,Black,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,19,0,19,0,100,,,,Felony_Sentences_22280,,,25
22245,7552899,7730009,1,2010,Black,M,31-40,Burglary Two,Property,,M8,Incarceration,18,0,18,0,100,0,0,0,Felony_Sentences_22281,,,35
22246,3427417,7877449,1,2010,Black,M,22-30,Bail Reform Act -Felony,Other,,M9,Incarceration,12,0,12,0,100,,,,Felony_Sentences_22282,,,26
22247,5860851,7877449,1,2010,Black,M,22-30,Prison Breach,Other,,M9,Incarceration,10,0,10,0,100,,,,Felony_Sentences_22283,,,24
22248,8412950,2508413,1,2010,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D2,Probation,60,60,0,18,100,,,,Felony_Sentences_22284,,,24
22249,8412950,2508413,2,2010,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Probation,20,20,0,18,100,,,,Felony_Sentences_22285,,,25
22652,495634,7866977,1,2010,Black,M,41-50,Destruction of Property over $200,Property,,M8,Probation,20,20,0,18,100,,"2,744.58",,Felony_Sentences_22286,,,43
22653,331233,8879890,1,2010,Black,F,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,18,0,18,0,100,0,0,0,Felony_Sentences_22287,,,45
22654,5595694,6339549,1,2010,Black,M,61-70,Distribution Of a Controlled Substance,Drug,,D3,Probation,6,6,0,9,100,,,,Felony_Sentences_22288,,,67
22655,6427131,3058537,1,2010,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D3,Probation,20,20,0,15,100,,,,Felony_Sentences_22289,,,57
22656,4534452,7090049,1,2010,Black,F,41-50,Distribution Of a Controlled Substance,Drug,,D3,Probation,12,12,0,18,100,,,,Felony_Sentences_22290,,,43
22657,1774891,9559154,2,2010,Black,M,18-21,Threat to Kidnap or Injure a Person,Violent,,M8,Incarceration,32,0,32,0,"2,000",,,,Felony_Sentences_22291,,,19
22658,2428042,7942264,1,2010,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,6,0,6,0,100,,,,Felony_Sentences_22292,,,47
22659,6191725,6869529,1,2010,Black,F,31-40,Distribution Of a Controlled Substance,Drug,,D2,Short Split,20,20,1,12,100,,,,Felony_Sentences_22293,,,35
22660,6303274,8653845,1,2010,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Short Split,30,27,2,24,100,100,,,Felony_Sentences_22294,,,45
22661,8168019,8452428,1,2010,Black,F,31-40,Distribution Of a Controlled Substance,Drug,,D2,Short Split,12,12,1,12,100,0,0,0,Felony_Sentences_22295,,,36
22662,1021026,3827707,1,2010,Black,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,8,0,8,0,100,,,,Felony_Sentences_22296,,,27
22663,1021026,3827707,2,2010,Black,M,22-30,Felon in Possession,Weapon,,M7,Incarceration,30,0,30,0,100,,,,Felony_Sentences_22297,,,26
22664,7251433,2262250,1,2010,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D3,Short Split,6,6,1,9,100,0,0,0,Felony_Sentences_22298,,,36
22665,6665960,1912549,1,2010,Black,M,22-30,Conspiracy,Other,,M9,Incarceration,12,0,12,0,100,0,0,0,Felony_Sentences_22299,,,24
22666,6665960,1912549,2,2010,Black,M,22-30,Robbery,Violent,,M5,Incarceration,60,0,60,0,100,0,"1,400",0,Felony_Sentences_22300,,,25
22667,6665960,1912549,4,2010,Black,M,22-30,Robbery,Violent,,M5,Incarceration,84,0,84,0,100,0,"1,300",0,Felony_Sentences_22301,,,26
22668,6665960,1912549,6,2010,Black,M,22-30,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_22302,,,26
22669,5911798,1844543,1,2010,Black,M,22-30,Bail Reform Act -Felony,Other,,M9,Short Split,12,8,4,12,300,0,0,0,Felony_Sentences_22303,,,26
22670,1148126,6282858,1,2010,Black,M,31-40,Prisoner Escape,Other,,M9,Probation,12,12,0,12,100,,,,Felony_Sentences_22304,,,38
22671,1374901,463559,1,2010,Other or Unknown,M,41-50,Destruction of Property over $200,Property,,M8,Incarceration,12,0,12,0,100,,,,Felony_Sentences_22305,,,45
22672,9763175,8375313,1,2010,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D3,Probation,14,14,0,12,200,,,,Felony_Sentences_22306,,,34
22673,5471450,6328997,1,2010,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,16,0,16,0,100,,,,Felony_Sentences_22307,,,25
22674,5471450,6328997,2,2010,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,16,0,16,0,100,,,,Felony_Sentences_22308,,,27
22675,7738829,5024963,1,2010,Black,M,18-21,Robbery,Violent,,M6,Incarceration,24,0,24,0,100,,,,Felony_Sentences_22309,,,19
22676,7738829,5024963,2,2010,Black,M,18-21,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,10,0,10,0,100,,,,Felony_Sentences_22310,,,19
22677,4664363,6922668,1,2010,Black,F,41-50,Distribution Of a Controlled Substance,Drug,,D3,Probation,10,10,0,12,100,,,,Felony_Sentences_22311,,,44
22678,7202900,9545158,1,2010,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,20,0,20,0,100,,,,Felony_Sentences_22312,,,33
22679,4585330,9356159,1,2010,Black,F,31-40,Assault with Significant Bodily Injury,Violent,,M8,Long Split,24,12,12,24,100,,,,Felony_Sentences_22313,,,35
22680,1682427,5443678,1,2010,Black,M,41-50,Burglary Two,Property,,M7,Incarceration,36,0,36,0,100,,,,Felony_Sentences_22314,,,46
22681,1682427,5443678,2,2010,Black,M,41-50,Burglary Two,Property,,M8,Incarceration,22,0,22,0,100,,,,Felony_Sentences_22315,,,44
22682,9108866,8286830,1,2010,Black,M,41-50,First Degree Sexual Abuse of A Ward,Sex,,M7,Short Split,15,10,5,18,250,,,,Felony_Sentences_22316,,,44
22683,2781822,3469022,1,2010,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D2,Probation,18,18,0,12,100,,,,Felony_Sentences_22317,,,53
22684,8905529,6305337,1,2010,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,22,0,22,0,150,,,,Felony_Sentences_22318,,,44
22685,9046456,5140656,1,2010,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,18,0,18,0,100,,,,Felony_Sentences_22319,,,36
22686,9046456,5140656,6,2010,Black,M,31-40,Felon in Possession,Weapon,,M7,Incarceration,30,0,30,0,100,,,,Felony_Sentences_22320,,,36
22687,3059434,2948478,3,2010,Black,M,31-40,Aggravated Assault Knowingly,Violent,,M4,Incarceration,108,0,108,0,100,0,0,0,Felony_Sentences_22321,,,34
22688,836208,5682075,1,2010,Black,M,22-30,Felon in Possession,Weapon,,M7,Long Split,18,6,12,12,100,,,,Felony_Sentences_22322,,,24
21071,643688,560228,1,2011,Black,M,22-30,Enticing a Child-Felony,Sex,,M8,Short Split,12,11,1,36,100,,,,Felony_Sentences_22323,,,26
21072,2566793,1777458,1,2011,Other or Unknown,M,18-21,Burglary Two,Property,,M8,Short Split,12,10,2,12,100,0,0,0,Felony_Sentences_22324,,,20
21073,8633341,2440757,1,2011,Black,M,41-50,Prison Breach,Other,,M9,Incarceration,6,0,6,0,100,,,,Felony_Sentences_22325,,,46
21074,6884033,6127796,1,2011,Black,M,18-21,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,12,0,12,0,750,0,0,0,Felony_Sentences_22326,,,20
21075,1909844,2407064,1,2011,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Short Split,18,12,6,12,100,,,,Felony_Sentences_22327,,,25
21076,7184536,2976746,1,2011,Black,M,15-17,Assault W/I to Commit Robbery,Violent,,M5,Incarceration,39,0,39,0,100,0,0,0,Felony_Sentences_22328,,,16
21077,4552362,8808391,1,2011,Black,F,22-30,Unlawful Possession of Liquid PCP,Drug,,D3,Short Split,14,12,2,12,100,,,,Felony_Sentences_22329,,,25
21078,4213543,1590524,2,2011,Black,M,18-21,Unlawful Possession of Liquid PCP,Drug,,D3,Incarceration,10,0,10,0,100,,,,Felony_Sentences_22330,,,19
21079,6813410,6925575,2,2011,Black,M,18-21,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,36,0,36,0,"1,500",,,,Felony_Sentences_22331,,,19
21080,3587436,7251420,1,2011,Black,M,31-40,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Short Split,12,9,3,12,100,,,,Felony_Sentences_22332,,,36
21081,2332862,3727810,1,2011,Other or Unknown,M,18-21,Attempt to Commit Robbery,Violent,,M8,Incarceration,10,0,10,0,100,0,0,0,Felony_Sentences_22333,,,20
21082,2492537,5691000,1,2011,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D3,Probation,14,14,0,18,100,0,0,0,Felony_Sentences_22334,,,36
21083,8403314,4131204,1,2011,Black,,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Probation,10,10,0,12,100,,,,Felony_Sentences_22335,,,27
21084,6909075,5869378,1,2011,Black,M,31-40,Bail Reform Act -Felony,Other,,M9,Incarceration,12,0,12,0,100,,,,Felony_Sentences_22336,,,37
21085,2329417,2510384,1,2011,Black,M,18-21,Poss W/I to Dist a Controlled Substance,Drug,,D3,Short Split,12,8,4,16,100,,,,Felony_Sentences_22337,,,19
21086,7692544,2414306,1,2011,Black,F,22-30,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,6,0,6,0,100,0,0,0,Felony_Sentences_22338,,,25
21087,3504810,8501485,1,2011,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,16,0,16,0,100,,,,Felony_Sentences_22339,,,36
21088,5577343,1580651,1,2011,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D3,Short Split,6,6,1,24,100,,,,Felony_Sentences_22340,,,46
21089,3279846,3169551,1,2011,Black,F,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,24,0,24,0,100,,,,Felony_Sentences_22341,,,23
21090,4970057,771224,1,2011,Black,M,18-21,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,14,0,14,0,100,,,,Felony_Sentences_22342,,,18
21091,7250634,87291,1,2011,Black,M,18-21,Robbery,Violent,,M6,Incarceration,36,0,36,0,100,,"3,000",,Felony_Sentences_22343,,,20
21092,7938707,3178238,1,2011,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D3,Short Split,12,8,4,12,100,,,,Felony_Sentences_22344,,,23
21093,3562743,7606482,2,2011,Black,F,31-40,Unlawful Possession of Liquid PCP,Drug,,D3,Probation,9,9,0,24,100,0,0,0,Felony_Sentences_22345,,,34
21094,2353885,6579614,2,2011,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D2,Probation,30,30,0,24,100,0,0,0,Felony_Sentences_22346,,,37
21095,2784480,1170832,2,2011,Black,M,22-30,Unlawful Possession of Liquid PCP,Drug,,D3,Short Split,17,14,3,24,450,,,,Felony_Sentences_22347,,,26
21096,9022754,5140516,1,2011,Black,M,51-60,Burglary Two,Property,,M8,Incarceration,36,0,36,0,100,,500,,Felony_Sentences_22348,,,57
21097,1606447,5087061,1,2011,Other or Unknown,M,22-30,Burglary One,Property,,M3,Incarceration,192,0,192,0,100,0,0,0,Felony_Sentences_22349,,,26
21098,1606447,5087061,2,2011,Other or Unknown,M,22-30,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,108,0,108,0,100,0,0,0,Felony_Sentences_22350,,,24
21099,1606447,5087061,3,2011,Other or Unknown,M,22-30,Robbery,Violent,,M5,Incarceration,108,0,108,0,100,0,0,0,Felony_Sentences_22351,,,26
21100,1606447,5087061,4,2011,Other or Unknown,M,22-30,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,108,0,108,0,100,0,0,0,Felony_Sentences_22352,,,23
21101,1606447,5087061,5,2011,Other or Unknown,M,22-30,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,72,0,72,0,100,0,0,0,Felony_Sentences_22353,,,26
21102,1606447,5087061,6,2011,Other or Unknown,M,22-30,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,108,0,108,0,100,0,0,0,Felony_Sentences_22354,,,25
21103,1606447,5087061,7,2011,Other or Unknown,M,22-30,Threat to Kidnap or Injure a Person,Violent,,M8,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_22355,,,27
21104,1606447,5087061,9,2011,Other or Unknown,M,22-30,Unlawful Possession of a Firearm,Weapon,,M7,Incarceration,48,0,48,0,100,0,0,0,Felony_Sentences_22356,,,26
21105,1606447,5087061,10,2011,Other or Unknown,M,22-30,Carry Pistol W/O Lic -Prior Fel/CPOWL,Weapon,,M8,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_22357,,,25
21666,9330799,9998708,1,2011,Black,F,41-50,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,18,0,18,0,100,,,,Felony_Sentences_22358,,,43
21667,1516118,645703,1,2011,Black,M,22-30,Robbery,Violent,,M6,Incarceration,30,0,30,0,100,,130,,Felony_Sentences_22359,,,24
21668,8304050,2667261,1,2011,Black,M,22-30,Attempt to Commit Robbery,Violent,,M8,Incarceration,18,0,18,0,100,0,0,0,Felony_Sentences_22360,,,26
21669,2063819,1375683,1,2011,Other or Unknown,F,51-60,Distribution Of a Controlled Substance,Drug,,D3,Short Split,12,12,1,18,100,,,,Felony_Sentences_22361,,,57
21670,1299346,7413304,1,2011,Black,M,18-21,Burglary Two,Property,,M8,Probation,18,18,0,24,100,,,,Felony_Sentences_22362,,,19
21671,5207920,8795927,1,2011,Black,M,18-21,Aggravated Assault Knowingly,Violent,,M4,Incarceration,96,0,96,0,100,0,0,0,Felony_Sentences_22363,,,19
21672,9180300,5145069,1,2011,Black,M,31-40,Destruction of Property $1000 or More,Property,,M8,Incarceration,14,0,14,0,100,,,,Felony_Sentences_22364,,,35
21673,6331176,921766,1,2011,Black,M,51-60,Prison Breach,Other,,M9,Incarceration,2,0,2,0,100,,,,Felony_Sentences_22365,,,56
21674,2261598,966308,1,2011,Black,M,18-21,Attempt to Commit Robbery,Violent,,M8,Incarceration,11,0,11,0,100,,,,Felony_Sentences_22366,,,19
21675,6810462,4132751,1,2011,Black,M,41-50,Bail Reform Act -Felony,Other,,M9,Incarceration,12,0,12,0,100,,,,Felony_Sentences_22367,,,44
21676,2905569,4015052,1,2011,Black,M,22-30,Prostitution,Sex,,M9,Incarceration,1,0,1,0,100,100,,,Felony_Sentences_22368,,,25
21677,8525486,7333649,1,2011,Black,M,31-40,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,18,0,18,0,100,,,,Felony_Sentences_22369,,,35
21678,552982,4338752,1,2011,Black,M,22-30,Prisoner Escape,Other,,M9,Incarceration,5,0,5,0,100,,,,Felony_Sentences_22370,,,25
21679,705210,3810853,1,2011,Black,F,31-40,Second Degree Cruelty to Children Grave Risk,Other,,M8,Probation,6,6,0,12,100,,,,Felony_Sentences_22371,,,39
21680,1820910,5259245,2,2010,Black,M,22-30,ACCESS AFTER FACT/MURDER I W/A,Homicide,,M1,Incarceration,1,0,1,0,100,0,0,0,Felony_Sentences_22372,,,24
21681,1820910,5259245,3,2010,Black,M,22-30,APO,Violent,,M7,Incarceration,1,0,1,0,100,0,0,0,Felony_Sentences_22373,,,25
21682,1820910,5259245,4,2010,Black,M,22-30,CONSPIRACY,Other,,M9,Incarceration,1,0,1,0,100,0,0,0,Felony_Sentences_22374,,,26
21683,2021373,428344,2,2010,Black,M,31-40,Robbery,Violent,,M8,Incarceration,10,0,10,0,100,0,0,,Felony_Sentences_22375,,,35
21684,6908725,1913283,6,2010,Black,M,18-21,Poss Firearm During Crime of Violence,Weapon,,M5,Indeterminate,,,,,100,0,0,,Felony_Sentences_22376,,,20
21685,3333006,6597885,2,2010,Black,M,18-21,Conspiracy,Other,,M9,Incarceration,1,0,1,6,100,0,0,,Felony_Sentences_22377,,,19
21686,3333006,6597885,3,2010,Black,M,18-21,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,1,0,1,6,100,0,0,,Felony_Sentences_22378,,,20
21687,9308377,2665785,3,2010,Other or Unknown,M,22-30,Voluntary Manslaughter,Homicide,Voluntary Manslaughter,M3,Incarceration,1,0,1,0,0,0,0,,Felony_Sentences_22379,,,25
21688,1851785,9792851,2,2010,Black,F,41-50,Distribution Of a Controlled Substance,Drug,,D3,Probation,12,12,0,24,100,0,0,,Felony_Sentences_22380,,,44
21689,4666011,8735276,1,2010,Black,M,22-30,Robbery,Violent,,M6,Incarceration,36,0,36,0,100,0,0,,Felony_Sentences_22381,,,25
21690,4666011,8735276,2,2010,Black,M,22-30,Robbery,Violent,,M5,Incarceration,60,0,60,0,100,,,,Felony_Sentences_22382,,,25
21691,8843497,1858814,2,2010,Black,M,41-50,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,18,0,18,0,100,0,0,,Felony_Sentences_22383,,,41
21692,8843497,1858814,5,2010,Black,M,41-50,Carry Dang Weapon-Outside Home/Business,Weapon,,M8,Incarceration,18,0,18,0,100,0,0,,Felony_Sentences_22384,,,43
21693,1588765,2560551,2,2010,Black,M,22-30,BAIL REFORM ACT-FELONY,Other,,M9,Incarceration,12,0,12,0,100,0,0,0,Felony_Sentences_22385,,,25
21694,2146792,9529463,2,2010,Black,M,15-17,Robbery,Violent,,M6,Incarceration,72,0,72,0,100,0,0,0,Felony_Sentences_22386,,,15
21695,9542331,3309258,3,2010,Black,M,15-17,ASLT W/I KILL WHILE ARMED,Violent,,M3,Indeterminate,,,,,25,0,0,,Felony_Sentences_22387,,,15
21696,4787583,5593958,1,2010,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,40,0,40,0,100,,,,Felony_Sentences_22388,,,45
21697,5831810,6404019,1,2010,Black,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,27,0,27,0,100,,,,Felony_Sentences_22389,,,27
21698,1565465,9154642,1,2010,Black,M,18-21,Conspiracy,Other,,M9,Incarceration,18,0,18,0,100,,,,Felony_Sentences_22390,,,19
21699,1565465,9154642,14,2010,Black,M,18-21,Murder II,Homicide,Murder II,M2,Incarceration,144,0,144,0,200,,,,Felony_Sentences_22391,,,18
21700,1565465,9154642,15,2010,Black,M,18-21,Murder II,Homicide,Murder II,M2,Incarceration,144,0,144,0,200,,,,Felony_Sentences_22392,,,19
21701,1399233,775398,1,2010,Black,M,18-21,Burglary Two,Property,,M7,Probation,36,36,0,24,100,,,,Felony_Sentences_22393,,,19
21702,7387370,3788078,1,2010,Black,M,22-30,Conspiracy,Other,,M9,Incarceration,18,0,18,0,100,0,0,0,Felony_Sentences_22394,,,24
21703,7387370,3788078,2,2010,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D1,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_22395,,,25
22250,9876026,1423199,1,2010,Black,M,31-40,Murder II,Homicide,Murder II,M2,Incarceration,216,0,216,0,100,,,,Felony_Sentences_22396,,,35
22251,1058488,7961293,3,2010,Black,M,22-30,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,38,0,38,0,100,0,0,0,Felony_Sentences_22397,,,27
22252,1058488,7961293,4,2010,Black,M,22-30,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,66,0,66,0,100,0,0,0,Felony_Sentences_22398,,,24
22253,1058488,7961293,5,2010,Black,M,22-30,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,38,0,38,0,100,0,0,0,Felony_Sentences_22399,,,26
22254,1058488,7961293,6,2010,Black,M,22-30,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,66,0,66,0,100,0,0,0,Felony_Sentences_22400,,,28
22255,6730679,4643916,1,2010,Black,M,22-30,Carry Dang Weapon-Outside Home/Business,Weapon,,M8,Incarceration,14,0,14,0,100,,,,Felony_Sentences_22401,,,22
22256,6093204,2764624,1,2010,Black,M,18-21,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,18,0,18,0,100,,,,Felony_Sentences_22402,,,20
22257,7466004,5039219,1,2010,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,22,0,22,0,100,,,,Felony_Sentences_22403,,,34
22258,6271641,6490183,4,2010,Black,M,15-17,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_22404,,,16
22259,6271641,6490183,5,2010,Black,M,15-17,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_22405,,,15
22260,6271641,6490183,6,2010,Black,M,15-17,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_22406,,,15
22261,6271641,6490183,7,2010,Black,M,15-17,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,24,0,24,0,100,0,0,0,Felony_Sentences_22407,,,15
22262,6271641,6490183,10,2010,Black,M,15-17,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_22408,,,16
22263,6271641,6490183,11,2010,Black,M,15-17,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_22409,,,16
22264,6271641,6490183,12,2010,Black,M,15-17,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_22410,,,15
22265,6271641,6490183,13,2010,Black,M,15-17,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_22411,,,16
22266,6271641,6490183,14,2010,Black,M,15-17,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,28,0,28,0,100,0,0,0,Felony_Sentences_22412,,,16
22267,6271641,6490183,17,2010,Black,M,15-17,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,48,0,48,0,100,0,0,0,Felony_Sentences_22413,,,16
22268,6271641,6490183,18,2010,Black,M,15-17,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,48,0,48,0,100,0,0,0,Felony_Sentences_22414,,,16
22269,6271641,6490183,19,2010,Black,M,15-17,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,48,0,48,0,100,0,0,0,Felony_Sentences_22415,,,16
22270,6271641,6490183,20,2010,Black,M,15-17,Assault On A Police Officer,Violent,,M5,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_22416,,,15
22271,6271641,6490183,21,2010,Black,M,15-17,Assault On A Police Officer,Violent,,M5,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_22417,,,16
22272,6271641,6490183,22,2010,Black,M,15-17,Assault On A Police Officer,Violent,,M5,Incarceration,60,0,60,0,100,0,0,0,Felony_Sentences_22418,,,16
22273,6271641,6490183,25,2010,Black,M,15-17,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Incarceration,28,0,28,0,100,0,0,0,Felony_Sentences_22419,,,15
22274,8499081,1927449,1,2010,White,M,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Short Split,18,15,3,24,100,,,,Felony_Sentences_22420,,,27
22275,6490346,2684691,1,2010,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,24,0,24,0,100,,,,Felony_Sentences_22421,,,35
22276,5593045,9360602,1,2010,Black,M,31-40,Receiving Stolen Property $1000 or More,Property,,M9,Incarceration,24,0,24,0,100,,,,Felony_Sentences_22422,,,36
22277,5593045,9360602,2,2010,Black,M,31-40,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,24,0,24,0,100,,,,Felony_Sentences_22423,,,31
22278,9128958,2368309,1,2010,Black,M,18-21,Robbery,Violent,,M6,Incarceration,36,0,36,0,100,,,,Felony_Sentences_22424,,,20
22279,9128958,2368309,5,2010,Black,M,18-21,Receiving Stolen Property $1000 or More,Property,,M9,Incarceration,21,0,21,0,100,,,,Felony_Sentences_22425,,,18
22280,9128958,2368309,7,2010,Black,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,21,0,21,0,100,,,,Felony_Sentences_22426,,,19
